particle_type,momentum,photon_hits,is_pi,is_K,is_electron,is_muon,is_proton
muon,14.764407499142248,17,0.0,0.0,0.0,1.0,0.0
muon,19.040373030467737,5,0.0,0.0,0.0,1.0,0.0
muon,42.51612229360677,15,0.0,0.0,0.0,1.0,0.0
muon,82.87622826252837,16,0.0,0.0,0.0,1.0,0.0
muon,97.45057239431523,14,0.0,0.0,0.0,1.0,0.0
muon,60.69741226629978,18,0.0,0.0,0.0,1.0,0.0
muon,5.234523398198722,4,0.0,0.0,0.0,1.0,0.0
muon,7.659082795680902,11,0.0,0.0,0.0,1.0,0.0
muon,82.95598243241675,14,0.0,0.0,0.0,1.0,0.0
muon,93.15714578101066,8,0.0,0.0,0.0,1.0,0.0
muon,55.57839883243885,14,0.0,0.0,0.0,1.0,0.0
muon,73.69623569621625,15,0.0,0.0,0.0,1.0,0.0
muon,58.523981595409026,11,0.0,0.0,0.0,1.0,0.0
muon,74.52447504378947,13,0.0,0.0,0.0,1.0,0.0
muon,28.31978118108941,13,0.0,0.0,0.0,1.0,0.0
muon,73.20308004128457,15,0.0,0.0,0.0,1.0,0.0
muon,60.985872042857046,17,0.0,0.0,0.0,1.0,0.0
muon,52.222354596548236,17,0.0,0.0,0.0,1.0,0.0
muon,56.8380786814179,15,0.0,0.0,0.0,1.0,0.0
muon,21.322029571460202,15,0.0,0.0,0.0,1.0,0.0
muon,61.175110850385686,9,0.0,0.0,0.0,1.0,0.0
muon,94.68056224354267,8,0.0,0.0,0.0,1.0,0.0
muon,74.44542651894966,31,0.0,0.0,0.0,1.0,0.0
muon,32.881259366154524,19,0.0,0.0,0.0,1.0,0.0
muon,16.455550393762397,26,0.0,0.0,0.0,1.0,0.0
muon,95.64841343092947,13,0.0,0.0,0.0,1.0,0.0
muon,76.62144509000956,10,0.0,0.0,0.0,1.0,0.0
muon,49.80497611024216,12,0.0,0.0,0.0,1.0,0.0
muon,84.51560442621914,19,0.0,0.0,0.0,1.0,0.0
muon,84.33817839593597,13,0.0,0.0,0.0,1.0,0.0
muon,41.70305067130532,8,0.0,0.0,0.0,1.0,0.0
muon,47.38571024542508,11,0.0,0.0,0.0,1.0,0.0
muon,88.09697389295098,15,0.0,0.0,0.0,1.0,0.0
muon,49.505513003615604,18,0.0,0.0,0.0,1.0,0.0
muon,39.962787127220366,15,0.0,0.0,0.0,1.0,0.0
muon,51.5030764516805,16,0.0,0.0,0.0,1.0,0.0
muon,55.19990383386945,9,0.0,0.0,0.0,1.0,0.0
muon,34.30324199496091,14,0.0,0.0,0.0,1.0,0.0
muon,93.5843744903645,8,0.0,0.0,0.0,1.0,0.0
muon,90.76101710655048,16,0.0,0.0,0.0,1.0,0.0
muon,71.50554214212407,22,0.0,0.0,0.0,1.0,0.0
muon,80.12412502696772,17,0.0,0.0,0.0,1.0,0.0
muon,94.66540673910698,12,0.0,0.0,0.0,1.0,0.0
muon,38.77454727702021,15,0.0,0.0,0.0,1.0,0.0
muon,30.75337532027804,11,0.0,0.0,0.0,1.0,0.0
muon,99.291796914073,19,0.0,0.0,0.0,1.0,0.0
muon,87.56992562339488,19,0.0,0.0,0.0,1.0,0.0
muon,3.8606597499184137,2,0.0,0.0,0.0,1.0,0.0
muon,43.97395598656326,19,0.0,0.0,0.0,1.0,0.0
muon,46.57899113309349,19,0.0,0.0,0.0,1.0,0.0
muon,3.92275892803383,4,0.0,0.0,0.0,1.0,0.0
muon,79.56937792203325,20,0.0,0.0,0.0,1.0,0.0
muon,2.59879012664266,0,0.0,0.0,0.0,1.0,0.0
muon,91.31721185315358,16,0.0,0.0,0.0,1.0,0.0
muon,87.17422745293774,11,0.0,0.0,0.0,1.0,0.0
muon,65.1533442683741,17,0.0,0.0,0.0,1.0,0.0
muon,23.465392939321873,14,0.0,0.0,0.0,1.0,0.0
muon,18.56797689096931,15,0.0,0.0,0.0,1.0,0.0
muon,43.359556514649334,13,0.0,0.0,0.0,1.0,0.0
muon,8.385565586679409,13,0.0,0.0,0.0,1.0,0.0
muon,75.77465538302503,16,0.0,0.0,0.0,1.0,0.0
muon,41.04139385164916,16,0.0,0.0,0.0,1.0,0.0
muon,64.78531838115723,14,0.0,0.0,0.0,1.0,0.0
muon,64.75349730940954,22,0.0,0.0,0.0,1.0,0.0
muon,54.181382067588196,15,0.0,0.0,0.0,1.0,0.0
muon,12.223193040282748,16,0.0,0.0,0.0,1.0,0.0
muon,58.26574736799704,17,0.0,0.0,0.0,1.0,0.0
muon,45.188245409393566,18,0.0,0.0,0.0,1.0,0.0
muon,99.82060774440173,16,0.0,0.0,0.0,1.0,0.0
muon,27.88344504440731,16,0.0,0.0,0.0,1.0,0.0
muon,36.07721569121052,10,0.0,0.0,0.0,1.0,0.0
muon,34.36191237509487,14,0.0,0.0,0.0,1.0,0.0
muon,65.46370409514789,8,0.0,0.0,0.0,1.0,0.0
muon,16.268221431978194,24,0.0,0.0,0.0,1.0,0.0
muon,70.86044183095699,14,0.0,0.0,0.0,1.0,0.0
muon,44.30122064688549,15,0.0,0.0,0.0,1.0,0.0
muon,97.90385520457448,14,0.0,0.0,0.0,1.0,0.0
muon,93.53245148053286,15,0.0,0.0,0.0,1.0,0.0
muon,8.479439737919723,10,0.0,0.0,0.0,1.0,0.0
muon,25.871662582309398,15,0.0,0.0,0.0,1.0,0.0
muon,18.0935183322697,16,0.0,0.0,0.0,1.0,0.0
muon,67.23206424370511,18,0.0,0.0,0.0,1.0,0.0
muon,79.07419833624989,20,0.0,0.0,0.0,1.0,0.0
muon,6.500862039732771,15,0.0,0.0,0.0,1.0,0.0
muon,79.46822454266193,17,0.0,0.0,0.0,1.0,0.0
muon,49.70624267317692,13,0.0,0.0,0.0,1.0,0.0
muon,96.43204954209801,14,0.0,0.0,0.0,1.0,0.0
muon,6.315817947905262,10,0.0,0.0,0.0,1.0,0.0
muon,74.8470458759518,22,0.0,0.0,0.0,1.0,0.0
muon,46.845466235817355,19,0.0,0.0,0.0,1.0,0.0
muon,67.64370895612507,19,0.0,0.0,0.0,1.0,0.0
muon,37.44644124374263,16,0.0,0.0,0.0,1.0,0.0
muon,28.61376061648907,11,0.0,0.0,0.0,1.0,0.0
muon,24.199540905668165,14,0.0,0.0,0.0,1.0,0.0
muon,93.28773149759724,13,0.0,0.0,0.0,1.0,0.0
muon,29.778040131876754,14,0.0,0.0,0.0,1.0,0.0
muon,49.08696211005158,19,0.0,0.0,0.0,1.0,0.0
muon,69.47655864398018,11,0.0,0.0,0.0,1.0,0.0
muon,96.05814385271275,17,0.0,0.0,0.0,1.0,0.0
muon,8.843727092222682,23,0.0,0.0,0.0,1.0,0.0
muon,85.4930492150562,12,0.0,0.0,0.0,1.0,0.0
muon,75.55934456850552,11,0.0,0.0,0.0,1.0,0.0
muon,28.11210463032892,13,0.0,0.0,0.0,1.0,0.0
muon,27.400467949289986,13,0.0,0.0,0.0,1.0,0.0
muon,5.643306877959088,13,0.0,0.0,0.0,1.0,0.0
muon,68.73013207960551,15,0.0,0.0,0.0,1.0,0.0
muon,30.19347447227717,17,0.0,0.0,0.0,1.0,0.0
muon,63.18419368811848,16,0.0,0.0,0.0,1.0,0.0
muon,36.478253387017574,10,0.0,0.0,0.0,1.0,0.0
muon,30.665228913299508,12,0.0,0.0,0.0,1.0,0.0
muon,78.5278123994814,15,0.0,0.0,0.0,1.0,0.0
muon,57.57948154337581,16,0.0,0.0,0.0,1.0,0.0
muon,68.1831958612707,16,0.0,0.0,0.0,1.0,0.0
muon,97.98886094001871,17,0.0,0.0,0.0,1.0,0.0
muon,89.35819561668696,17,0.0,0.0,0.0,1.0,0.0
muon,6.130042798910413,11,0.0,0.0,0.0,1.0,0.0
muon,41.271290379750425,16,0.0,0.0,0.0,1.0,0.0
muon,58.83092215715028,12,0.0,0.0,0.0,1.0,0.0
muon,96.25251483827235,12,0.0,0.0,0.0,1.0,0.0
muon,36.27702688008872,6,0.0,0.0,0.0,1.0,0.0
muon,9.119919921887199,15,0.0,0.0,0.0,1.0,0.0
muon,56.907970160022565,15,0.0,0.0,0.0,1.0,0.0
muon,70.48850191252814,19,0.0,0.0,0.0,1.0,0.0
muon,56.074092697820596,12,0.0,0.0,0.0,1.0,0.0
muon,59.48818100314177,19,0.0,0.0,0.0,1.0,0.0
muon,47.25355351359447,8,0.0,0.0,0.0,1.0,0.0
muon,85.98158216030782,12,0.0,0.0,0.0,1.0,0.0
muon,56.91043716924519,17,0.0,0.0,0.0,1.0,0.0
muon,61.366341879293564,18,0.0,0.0,0.0,1.0,0.0
muon,46.76573437108277,14,0.0,0.0,0.0,1.0,0.0
muon,65.09526776814889,14,0.0,0.0,0.0,1.0,0.0
muon,89.40807706831536,22,0.0,0.0,0.0,1.0,0.0
muon,12.143107248686045,11,0.0,0.0,0.0,1.0,0.0
muon,50.45392309858204,13,0.0,0.0,0.0,1.0,0.0
muon,53.85411175151728,18,0.0,0.0,0.0,1.0,0.0
muon,22.93869982628885,24,0.0,0.0,0.0,1.0,0.0
muon,16.07456188315448,21,0.0,0.0,0.0,1.0,0.0
muon,44.1841913215127,13,0.0,0.0,0.0,1.0,0.0
muon,94.43966103713737,10,0.0,0.0,0.0,1.0,0.0
muon,76.30870769372945,16,0.0,0.0,0.0,1.0,0.0
muon,45.56172461950026,23,0.0,0.0,0.0,1.0,0.0
muon,75.47490616243957,16,0.0,0.0,0.0,1.0,0.0
muon,18.85689687681212,12,0.0,0.0,0.0,1.0,0.0
muon,99.23695891385785,16,0.0,0.0,0.0,1.0,0.0
muon,7.5693953911327965,5,0.0,0.0,0.0,1.0,0.0
muon,5.569238206688328,13,0.0,0.0,0.0,1.0,0.0
muon,59.724022434581364,13,0.0,0.0,0.0,1.0,0.0
muon,96.87396331266092,15,0.0,0.0,0.0,1.0,0.0
muon,11.478256711017696,16,0.0,0.0,0.0,1.0,0.0
muon,89.8196797848641,11,0.0,0.0,0.0,1.0,0.0
muon,84.96452835337288,13,0.0,0.0,0.0,1.0,0.0
muon,16.025724329087716,10,0.0,0.0,0.0,1.0,0.0
muon,52.35775038834124,11,0.0,0.0,0.0,1.0,0.0
muon,89.47796814668523,13,0.0,0.0,0.0,1.0,0.0
muon,39.215471126061175,15,0.0,0.0,0.0,1.0,0.0
muon,89.93849054937718,8,0.0,0.0,0.0,1.0,0.0
muon,35.27547686915425,21,0.0,0.0,0.0,1.0,0.0
muon,28.398190952330175,11,0.0,0.0,0.0,1.0,0.0
muon,28.90584273017457,14,0.0,0.0,0.0,1.0,0.0
muon,17.8978563405123,17,0.0,0.0,0.0,1.0,0.0
muon,25.83231883115428,22,0.0,0.0,0.0,1.0,0.0
muon,23.532663706817715,9,0.0,0.0,0.0,1.0,0.0
muon,41.75075949170204,15,0.0,0.0,0.0,1.0,0.0
muon,97.08267687343196,17,0.0,0.0,0.0,1.0,0.0
muon,87.75961000822731,14,0.0,0.0,0.0,1.0,0.0
muon,53.40149065078579,9,0.0,0.0,0.0,1.0,0.0
muon,8.528190885732988,18,0.0,0.0,0.0,1.0,0.0
muon,25.86884534626701,23,0.0,0.0,0.0,1.0,0.0
muon,20.632907355035336,13,0.0,0.0,0.0,1.0,0.0
muon,10.191463797657219,12,0.0,0.0,0.0,1.0,0.0
muon,63.9502623571527,18,0.0,0.0,0.0,1.0,0.0
muon,51.98695539814635,13,0.0,0.0,0.0,1.0,0.0
muon,68.92307785621993,10,0.0,0.0,0.0,1.0,0.0
muon,59.3287269082712,20,0.0,0.0,0.0,1.0,0.0
muon,55.31205269129721,17,0.0,0.0,0.0,1.0,0.0
muon,30.33467314405666,20,0.0,0.0,0.0,1.0,0.0
muon,44.699889624812734,18,0.0,0.0,0.0,1.0,0.0
muon,28.186001882103028,19,0.0,0.0,0.0,1.0,0.0
muon,3.2462965187801607,0,0.0,0.0,0.0,1.0,0.0
muon,21.443249283636362,18,0.0,0.0,0.0,1.0,0.0
muon,23.80533001762344,16,0.0,0.0,0.0,1.0,0.0
muon,44.57268193717421,19,0.0,0.0,0.0,1.0,0.0
muon,14.52600291877396,17,0.0,0.0,0.0,1.0,0.0
muon,89.85745854969846,14,0.0,0.0,0.0,1.0,0.0
muon,95.24446128586659,15,0.0,0.0,0.0,1.0,0.0
muon,51.602983224163374,22,0.0,0.0,0.0,1.0,0.0
muon,13.396300880242894,17,0.0,0.0,0.0,1.0,0.0
muon,49.376217109016594,11,0.0,0.0,0.0,1.0,0.0
muon,2.193358707887967,0,0.0,0.0,0.0,1.0,0.0
muon,43.82182572663386,14,0.0,0.0,0.0,1.0,0.0
muon,79.65085349054908,12,0.0,0.0,0.0,1.0,0.0
muon,90.12984912166786,15,0.0,0.0,0.0,1.0,0.0
muon,3.4863960952668736,0,0.0,0.0,0.0,1.0,0.0
muon,37.776272110552405,16,0.0,0.0,0.0,1.0,0.0
muon,44.8101277338501,16,0.0,0.0,0.0,1.0,0.0
muon,95.02189219284044,19,0.0,0.0,0.0,1.0,0.0
muon,65.73452612367416,14,0.0,0.0,0.0,1.0,0.0
muon,77.71703330891383,19,0.0,0.0,0.0,1.0,0.0
muon,22.221463047264436,12,0.0,0.0,0.0,1.0,0.0
muon,52.792613137249944,15,0.0,0.0,0.0,1.0,0.0
muon,26.000658442668083,9,0.0,0.0,0.0,1.0,0.0
muon,91.27121305324674,13,0.0,0.0,0.0,1.0,0.0
muon,98.46263234488526,16,0.0,0.0,0.0,1.0,0.0
muon,83.76801131355772,17,0.0,0.0,0.0,1.0,0.0
muon,93.0528223383034,18,0.0,0.0,0.0,1.0,0.0
muon,21.123087481278905,19,0.0,0.0,0.0,1.0,0.0
muon,67.96906845854777,9,0.0,0.0,0.0,1.0,0.0
muon,51.33729525174769,14,0.0,0.0,0.0,1.0,0.0
muon,5.5941247477963945,11,0.0,0.0,0.0,1.0,0.0
muon,28.58077481505475,16,0.0,0.0,0.0,1.0,0.0
muon,8.809150364369588,12,0.0,0.0,0.0,1.0,0.0
muon,82.45659133537201,18,0.0,0.0,0.0,1.0,0.0
muon,55.276134290647605,9,0.0,0.0,0.0,1.0,0.0
muon,50.069593095775275,19,0.0,0.0,0.0,1.0,0.0
muon,28.92835778201123,15,0.0,0.0,0.0,1.0,0.0
muon,92.87375175693057,12,0.0,0.0,0.0,1.0,0.0
muon,95.9967147861064,10,0.0,0.0,0.0,1.0,0.0
muon,82.36563892601592,10,0.0,0.0,0.0,1.0,0.0
muon,94.82065156347676,17,0.0,0.0,0.0,1.0,0.0
muon,25.304216586447478,17,0.0,0.0,0.0,1.0,0.0
muon,83.20722316447736,17,0.0,0.0,0.0,1.0,0.0
muon,98.43235501583753,13,0.0,0.0,0.0,1.0,0.0
muon,95.94832567776139,16,0.0,0.0,0.0,1.0,0.0
muon,19.194952856281823,18,0.0,0.0,0.0,1.0,0.0
muon,5.282843977739251,13,0.0,0.0,0.0,1.0,0.0
muon,36.45205083602493,17,0.0,0.0,0.0,1.0,0.0
muon,69.5765074473764,14,0.0,0.0,0.0,1.0,0.0
muon,37.76132577634077,10,0.0,0.0,0.0,1.0,0.0
muon,11.27588107144664,11,0.0,0.0,0.0,1.0,0.0
muon,79.14591596427056,12,0.0,0.0,0.0,1.0,0.0
muon,45.40700750235572,23,0.0,0.0,0.0,1.0,0.0
muon,73.12101541121851,9,0.0,0.0,0.0,1.0,0.0
muon,25.01054499395141,8,0.0,0.0,0.0,1.0,0.0
muon,6.583242990008859,16,0.0,0.0,0.0,1.0,0.0
muon,72.55674902163256,16,0.0,0.0,0.0,1.0,0.0
muon,7.6128378959882985,14,0.0,0.0,0.0,1.0,0.0
muon,67.2385137188233,13,0.0,0.0,0.0,1.0,0.0
muon,35.61861789522169,12,0.0,0.0,0.0,1.0,0.0
muon,92.32850052629759,14,0.0,0.0,0.0,1.0,0.0
muon,65.32458385045545,14,0.0,0.0,0.0,1.0,0.0
muon,7.371291011246834,8,0.0,0.0,0.0,1.0,0.0
muon,83.7268162003473,18,0.0,0.0,0.0,1.0,0.0
muon,47.60891275477851,13,0.0,0.0,0.0,1.0,0.0
muon,80.00582133348911,18,0.0,0.0,0.0,1.0,0.0
muon,83.4748150670374,14,0.0,0.0,0.0,1.0,0.0
muon,23.495443980494763,12,0.0,0.0,0.0,1.0,0.0
muon,60.79713714466992,14,0.0,0.0,0.0,1.0,0.0
muon,25.39514995622924,14,0.0,0.0,0.0,1.0,0.0
muon,40.88349038931792,19,0.0,0.0,0.0,1.0,0.0
muon,82.47759682185014,12,0.0,0.0,0.0,1.0,0.0
muon,56.73267542972714,15,0.0,0.0,0.0,1.0,0.0
muon,75.90112115677007,22,0.0,0.0,0.0,1.0,0.0
muon,17.63672659251342,11,0.0,0.0,0.0,1.0,0.0
muon,92.52008342417993,17,0.0,0.0,0.0,1.0,0.0
muon,28.679187931491754,8,0.0,0.0,0.0,1.0,0.0
muon,30.420178970893044,14,0.0,0.0,0.0,1.0,0.0
muon,94.71687581969859,15,0.0,0.0,0.0,1.0,0.0
muon,8.689103062515812,20,0.0,0.0,0.0,1.0,0.0
muon,12.460146124434408,12,0.0,0.0,0.0,1.0,0.0
muon,2.0957070936448727,0,0.0,0.0,0.0,1.0,0.0
muon,97.53478458120077,17,0.0,0.0,0.0,1.0,0.0
muon,89.76405431421993,8,0.0,0.0,0.0,1.0,0.0
muon,63.80345139220609,11,0.0,0.0,0.0,1.0,0.0
muon,24.07331462731261,6,0.0,0.0,0.0,1.0,0.0
muon,37.884241706725156,19,0.0,0.0,0.0,1.0,0.0
muon,83.9365696638855,12,0.0,0.0,0.0,1.0,0.0
muon,24.73569021974467,24,0.0,0.0,0.0,1.0,0.0
muon,56.30681897790328,15,0.0,0.0,0.0,1.0,0.0
muon,92.75520246708267,16,0.0,0.0,0.0,1.0,0.0
muon,23.630919638633028,15,0.0,0.0,0.0,1.0,0.0
muon,68.25338514222538,20,0.0,0.0,0.0,1.0,0.0
muon,21.27128926772778,16,0.0,0.0,0.0,1.0,0.0
muon,90.89749738257733,13,0.0,0.0,0.0,1.0,0.0
muon,41.223945502202696,13,0.0,0.0,0.0,1.0,0.0
muon,79.38924209119199,12,0.0,0.0,0.0,1.0,0.0
muon,34.43358857688395,20,0.0,0.0,0.0,1.0,0.0
muon,43.141758478584535,29,0.0,0.0,0.0,1.0,0.0
muon,78.24933727417387,19,0.0,0.0,0.0,1.0,0.0
muon,3.1475116375084937,0,0.0,0.0,0.0,1.0,0.0
muon,71.11853130977417,15,0.0,0.0,0.0,1.0,0.0
muon,16.520709895254377,18,0.0,0.0,0.0,1.0,0.0
muon,94.63012412633337,11,0.0,0.0,0.0,1.0,0.0
muon,50.291600405575984,14,0.0,0.0,0.0,1.0,0.0
muon,39.59183397431811,18,0.0,0.0,0.0,1.0,0.0
muon,83.81597128878249,9,0.0,0.0,0.0,1.0,0.0
muon,49.27937817246529,10,0.0,0.0,0.0,1.0,0.0
muon,49.77061438372981,14,0.0,0.0,0.0,1.0,0.0
muon,58.308542862591445,14,0.0,0.0,0.0,1.0,0.0
muon,46.29347929590102,11,0.0,0.0,0.0,1.0,0.0
muon,56.50936840532744,27,0.0,0.0,0.0,1.0,0.0
muon,74.1638790370048,18,0.0,0.0,0.0,1.0,0.0
muon,28.502101408394147,25,0.0,0.0,0.0,1.0,0.0
muon,69.05846770608674,14,0.0,0.0,0.0,1.0,0.0
muon,95.06230220844922,19,0.0,0.0,0.0,1.0,0.0
muon,59.50324481942405,14,0.0,0.0,0.0,1.0,0.0
muon,45.673611737074644,15,0.0,0.0,0.0,1.0,0.0
muon,86.79389673596945,16,0.0,0.0,0.0,1.0,0.0
muon,40.19467782600363,7,0.0,0.0,0.0,1.0,0.0
muon,54.94955734362833,8,0.0,0.0,0.0,1.0,0.0
muon,80.65770634840237,15,0.0,0.0,0.0,1.0,0.0
muon,54.89693209591233,20,0.0,0.0,0.0,1.0,0.0
muon,49.85194904044924,10,0.0,0.0,0.0,1.0,0.0
muon,33.18990411173501,12,0.0,0.0,0.0,1.0,0.0
muon,67.03160363260967,13,0.0,0.0,0.0,1.0,0.0
muon,51.370477769894244,17,0.0,0.0,0.0,1.0,0.0
muon,46.88855648137686,13,0.0,0.0,0.0,1.0,0.0
muon,58.1795613143584,20,0.0,0.0,0.0,1.0,0.0
muon,62.24145103029618,12,0.0,0.0,0.0,1.0,0.0
muon,81.19624436402745,15,0.0,0.0,0.0,1.0,0.0
muon,33.55975553705241,15,0.0,0.0,0.0,1.0,0.0
muon,42.39740300878336,17,0.0,0.0,0.0,1.0,0.0
muon,3.555011152981244,0,0.0,0.0,0.0,1.0,0.0
muon,54.37390804293547,13,0.0,0.0,0.0,1.0,0.0
muon,19.966502259379585,13,0.0,0.0,0.0,1.0,0.0
muon,57.373546962155075,12,0.0,0.0,0.0,1.0,0.0
muon,88.0657295547468,20,0.0,0.0,0.0,1.0,0.0
muon,79.83862327517198,13,0.0,0.0,0.0,1.0,0.0
muon,14.905864020087808,16,0.0,0.0,0.0,1.0,0.0
muon,64.82277306056265,11,0.0,0.0,0.0,1.0,0.0
muon,61.253449444083394,24,0.0,0.0,0.0,1.0,0.0
muon,2.149060060233861,0,0.0,0.0,0.0,1.0,0.0
muon,9.134433940602037,16,0.0,0.0,0.0,1.0,0.0
muon,42.68240444297641,13,0.0,0.0,0.0,1.0,0.0
muon,46.29478520559292,5,0.0,0.0,0.0,1.0,0.0
muon,62.06113044985146,22,0.0,0.0,0.0,1.0,0.0
muon,3.350265076449348,0,0.0,0.0,0.0,1.0,0.0
muon,40.56872198198898,13,0.0,0.0,0.0,1.0,0.0
muon,3.6537269250780704,0,0.0,0.0,0.0,1.0,0.0
muon,54.25116656974687,8,0.0,0.0,0.0,1.0,0.0
muon,21.69901188889299,24,0.0,0.0,0.0,1.0,0.0
muon,51.23138739539746,11,0.0,0.0,0.0,1.0,0.0
muon,67.17308765462113,15,0.0,0.0,0.0,1.0,0.0
muon,35.94900310591084,14,0.0,0.0,0.0,1.0,0.0
muon,2.543263329918186,0,0.0,0.0,0.0,1.0,0.0
muon,8.671818758794045,8,0.0,0.0,0.0,1.0,0.0
muon,84.23936284259273,15,0.0,0.0,0.0,1.0,0.0
muon,22.243992132896878,19,0.0,0.0,0.0,1.0,0.0
muon,93.216286756661,19,0.0,0.0,0.0,1.0,0.0
muon,39.868185465252786,16,0.0,0.0,0.0,1.0,0.0
muon,54.05239691770697,13,0.0,0.0,0.0,1.0,0.0
muon,30.872410686116734,26,0.0,0.0,0.0,1.0,0.0
muon,81.53935162914755,12,0.0,0.0,0.0,1.0,0.0
muon,57.151272732290565,22,0.0,0.0,0.0,1.0,0.0
muon,27.54754845401741,21,0.0,0.0,0.0,1.0,0.0
muon,77.60421088683799,11,0.0,0.0,0.0,1.0,0.0
muon,30.240319119376004,23,0.0,0.0,0.0,1.0,0.0
muon,62.50916815134992,11,0.0,0.0,0.0,1.0,0.0
muon,60.59449593186289,13,0.0,0.0,0.0,1.0,0.0
muon,55.052815716355106,13,0.0,0.0,0.0,1.0,0.0
muon,43.23004892582975,18,0.0,0.0,0.0,1.0,0.0
muon,84.10697092502592,10,0.0,0.0,0.0,1.0,0.0
muon,63.253404906515456,12,0.0,0.0,0.0,1.0,0.0
muon,31.009808083862893,12,0.0,0.0,0.0,1.0,0.0
muon,35.78374373604197,16,0.0,0.0,0.0,1.0,0.0
muon,79.30484934208388,5,0.0,0.0,0.0,1.0,0.0
muon,21.134684114063848,12,0.0,0.0,0.0,1.0,0.0
muon,92.00517286274832,19,0.0,0.0,0.0,1.0,0.0
muon,27.182662640675197,13,0.0,0.0,0.0,1.0,0.0
muon,81.00257604621163,18,0.0,0.0,0.0,1.0,0.0
muon,82.02142913380315,13,0.0,0.0,0.0,1.0,0.0
muon,18.821212082917846,16,0.0,0.0,0.0,1.0,0.0
muon,97.09312382919953,20,0.0,0.0,0.0,1.0,0.0
muon,60.45629734621168,18,0.0,0.0,0.0,1.0,0.0
muon,71.67543482059241,15,0.0,0.0,0.0,1.0,0.0
muon,55.76061067577692,12,0.0,0.0,0.0,1.0,0.0
muon,58.135889388182356,12,0.0,0.0,0.0,1.0,0.0
muon,97.45824780333668,20,0.0,0.0,0.0,1.0,0.0
muon,82.63554152191402,18,0.0,0.0,0.0,1.0,0.0
muon,41.671122178135285,13,0.0,0.0,0.0,1.0,0.0
muon,68.0357807388049,10,0.0,0.0,0.0,1.0,0.0
muon,91.24897133035837,11,0.0,0.0,0.0,1.0,0.0
muon,84.46460194221574,12,0.0,0.0,0.0,1.0,0.0
muon,26.453012505516654,15,0.0,0.0,0.0,1.0,0.0
muon,61.56312424125308,14,0.0,0.0,0.0,1.0,0.0
muon,59.423872288073355,19,0.0,0.0,0.0,1.0,0.0
muon,79.87010200500235,15,0.0,0.0,0.0,1.0,0.0
muon,98.0744567110338,20,0.0,0.0,0.0,1.0,0.0
muon,3.4750695209069535,1,0.0,0.0,0.0,1.0,0.0
muon,59.14200762190595,11,0.0,0.0,0.0,1.0,0.0
muon,24.71193175508179,22,0.0,0.0,0.0,1.0,0.0
muon,37.61331555080106,16,0.0,0.0,0.0,1.0,0.0
muon,82.0351025879554,20,0.0,0.0,0.0,1.0,0.0
muon,67.41717666497307,18,0.0,0.0,0.0,1.0,0.0
muon,89.5995793388607,18,0.0,0.0,0.0,1.0,0.0
muon,22.550401090943097,13,0.0,0.0,0.0,1.0,0.0
muon,63.378735833175696,15,0.0,0.0,0.0,1.0,0.0
muon,87.39322438854423,9,0.0,0.0,0.0,1.0,0.0
muon,84.01728612633097,14,0.0,0.0,0.0,1.0,0.0
muon,65.27853048547382,25,0.0,0.0,0.0,1.0,0.0
muon,72.49280722557967,14,0.0,0.0,0.0,1.0,0.0
muon,31.512430425362556,9,0.0,0.0,0.0,1.0,0.0
muon,20.225506301859948,20,0.0,0.0,0.0,1.0,0.0
muon,83.44939569187322,13,0.0,0.0,0.0,1.0,0.0
muon,11.645168521525658,14,0.0,0.0,0.0,1.0,0.0
muon,72.31889992722971,23,0.0,0.0,0.0,1.0,0.0
muon,95.88331431035787,15,0.0,0.0,0.0,1.0,0.0
muon,8.448182649238975,12,0.0,0.0,0.0,1.0,0.0
muon,81.70187518463824,17,0.0,0.0,0.0,1.0,0.0
muon,57.803546688225644,17,0.0,0.0,0.0,1.0,0.0
muon,80.83611643237143,16,0.0,0.0,0.0,1.0,0.0
muon,91.05295535643715,14,0.0,0.0,0.0,1.0,0.0
muon,75.2844189596009,16,0.0,0.0,0.0,1.0,0.0
muon,24.753070247189378,22,0.0,0.0,0.0,1.0,0.0
muon,34.49577364756752,12,0.0,0.0,0.0,1.0,0.0
muon,77.45169222354619,14,0.0,0.0,0.0,1.0,0.0
muon,87.47912938932296,26,0.0,0.0,0.0,1.0,0.0
muon,15.732307291964421,19,0.0,0.0,0.0,1.0,0.0
muon,19.370594004639226,10,0.0,0.0,0.0,1.0,0.0
muon,98.88669003324635,13,0.0,0.0,0.0,1.0,0.0
muon,70.78627103034034,12,0.0,0.0,0.0,1.0,0.0
muon,46.146327937507344,14,0.0,0.0,0.0,1.0,0.0
muon,69.57015777869721,19,0.0,0.0,0.0,1.0,0.0
muon,66.71724070148731,17,0.0,0.0,0.0,1.0,0.0
muon,5.07574811652676,9,0.0,0.0,0.0,1.0,0.0
muon,64.49475153003989,20,0.0,0.0,0.0,1.0,0.0
muon,96.89224723800636,13,0.0,0.0,0.0,1.0,0.0
muon,22.30113438474364,11,0.0,0.0,0.0,1.0,0.0
muon,98.78200457225316,17,0.0,0.0,0.0,1.0,0.0
muon,39.3146086058301,10,0.0,0.0,0.0,1.0,0.0
muon,8.5206199372072,16,0.0,0.0,0.0,1.0,0.0
muon,72.87030175763029,21,0.0,0.0,0.0,1.0,0.0
muon,39.20045513819613,17,0.0,0.0,0.0,1.0,0.0
